363964.73	6413284.10
363957.93	6413284.45
363957.57	6413277.68
363957.21	6413270.91
363956.85	6413264.14
363956.49	6413257.37
363956.13	6413250.60
363955.77	6413243.83
363948.97	6413244.18
363948.61	6413237.41
363948.25	6413230.64
363947.89	6413223.87
363947.53	6413217.10
363947.17	6413210.33
363946.81	6413203.56
363946.45	6413196.79
363946.09	6413190.02
363939.29	6413190.37
363938.93	6413183.60
363938.57	6413176.83
363938.21	6413170.06
363937.85	6413163.29
363937.49	6413156.52
363937.13	6413149.75
363936.77	6413142.98
363936.41	6413136.21
363936.05	6413129.44
363929.25	6413129.79
363928.89	6413123.02
363928.53	6413116.25
363928.17	6413109.48
363927.81	6413102.71
363927.45	6413095.94
363927.09	6413089.17
363926.73	6413082.40
363926.37	6413075.63
363919.57	6413075.98
363919.21	6413069.21
363918.85	6413062.44
363918.49	6413055.67
363918.13	6413048.90
363917.77	6413042.13
363917.41	6413035.36
363910.61	6413035.71
363910.25	6413028.94
363909.89	6413022.17
363909.53	6413015.40
363909.17	6413008.63
363908.81	6413001.86
363902.01	6413002.21
363901.65	6412995.44
363901.29	6412988.67
363900.93	6412981.90
363900.57	6412975.13
363893.77	6412975.48
363893.41	6412968.71
363893.05	6412961.94
363892.69	6412955.17
363892.33	6412948.40
363885.53	6412948.75
363885.17	6412941.98
363884.81	6412935.21
363884.45	6412928.44
363884.09	6412921.67
363883.73	6412914.90
363883.37	6412908.13
363876.57	6412908.48
363876.21	6412901.71
363875.85	6412894.94
363875.49	6412888.17
363875.13	6412881.40
363874.77	6412874.63
363874.41	6412867.86
363874.05	6412861.09
363873.69	6412854.32
363866.89	6412854.67
363866.53	6412847.90
363866.17	6412841.13
363865.81	6412834.36
363865.45	6412827.59
363865.09	6412820.82
363864.73	6412814.05
363864.37	6412807.28
363864.01	6412800.51
363857.21	6412800.86
363856.85	6412794.09
363856.49	6412787.32
363856.13	6412780.55
363855.77	6412773.78
363855.41	6412767.01
363855.05	6412760.24
363854.69	6412753.47
363847.89	6412753.82
363847.53	6412747.05
363847.17	6412740.28
363846.81	6412733.51
363846.45	6412726.74
363846.09	6412719.97
363845.73	6412713.20
363845.37	6412706.43
363838.57	6412706.78
363838.21	6412700.01
363837.85	6412693.24
363837.49	6412686.47
363837.13	6412679.70
